Record_ID,Date,Asset,Field_Group,Watercut_Pct,Data_Type,Original_Watercut_Pct,Watercut_Adjusted,Oil_Rate_BOPD,Oil_Rate_Type
3013,2024-09-08,AV HUT D/P,Heera-Uran Complex,5.94,Estimated,5.94,No,1768.9,Synthetic
3025,2024-09-09,AV HUT D/P,Heera-Uran Complex,5.94,Estimated,5.94,No,1810.5,Synthetic
3037,2024-09-10,AV HUT D/P,Heera-Uran Complex,5.93,Estimated,5.93,No,1675.8,Synthetic
3049,2024-09-11,AV HUT D/P,Heera-Uran Complex,5.93,Estimated,5.93,No,1765.7,Synthetic
3061,2024-09-12,AV HUT D/P,Heera-Uran Complex,5.93,Estimated,5.93,No,1796.1,Synthetic
3073,2024-09-13,AV HUT D/P,Heera-Uran Complex,5.93,Estimated,5.93,No,1751.4,Synthetic
3085,2024-09-14,AV HUT D/P,Heera-Uran Complex,5.92,Estimated,5.92,No,1800.7,Synthetic
3097,2024-09-15,AV HUT D/P,Heera-Uran Complex,5.92,Estimated,5.92,No,1715.5,Synthetic
3109,2024-09-16,AV HUT D/P,Heera-Uran Complex,5.92,Estimated,5.92,No,1813.9,Synthetic
3121,2024-09-17,AV HUT D/P,Heera-Uran Complex,5.92,Estimated,5.92,No,1857.9,Synthetic
3133,2024-09-18,AV HUT D/P,Heera-Uran Complex,5.92,Estimated,5.92,No,1716.8,Synthetic
3145,2024-09-19,AV HUT D/P,Heera-Uran Complex,5.91,Estimated,5.91,No,1710.4,Synthetic
3157,2024-09-20,AV HUT D/P,Heera-Uran Complex,5.91,Estimated,5.91,No,1806.8,Synthetic
3169,2024-09-21,AV HUT D/P,Heera-Uran Complex,5.91,Estimated,5.91,No,1810.9,Synthetic
3181,2024-09-22,AV HUT D/P,Heera-Uran Complex,5.91,Estimated,5.91,No,1699.6,Synthetic
3193,2024-09-23,AV HUT D/P,Heera-Uran Complex,5.9,Estimated,5.9,No,1702.8,Synthetic
3205,2024-09-24,AV HUT D/P,Heera-Uran Complex,5.9,Estimated,5.9,No,1707.7,Synthetic
3217,2024-09-25,AV HUT D/P,Heera-Uran Complex,5.9,Estimated,5.9,No,1650.6,Synthetic
3229,2024-09-26,AV HUT D/P,Heera-Uran Complex,5.9,Estimated,5.9,No,1670.4,Synthetic
3241,2024-09-27,AV HUT D/P,Heera-Uran Complex,5.9,Estimated,5.9,No,1663.8,Synthetic
3253,2024-09-28,AV HUT D/P,Heera-Uran Complex,5.89,Estimated,5.89,No,1673.9,Synthetic
3265,2024-09-29,AV HUT D/P,Heera-Uran Complex,5.89,Estimated,5.89,No,1709.3,Synthetic
3277,2024-09-30,AV HUT D/P,Heera-Uran Complex,5.89,Estimated,5.89,No,1720.9,Synthetic
3289,2024-10-01,AV HUT D/P,Heera-Uran Complex,5.89,Estimated,5.89,No,1786.0,Synthetic
3301,2024-10-02,AV HUT D/P,Heera-Uran Complex,5.88,Estimated,5.88,No,1653.4,Synthetic
3313,2024-10-03,AV HUT D/P,Heera-Uran Complex,5.88,Estimated,5.88,No,1752.5,Synthetic
3325,2024-10-04,AV HUT D/P,Heera-Uran Complex,5.88,Estimated,5.88,No,1689.1,Synthetic
3337,2024-10-05,AV HUT D/P,Heera-Uran Complex,5.88,Estimated,5.88,No,1695.2,Synthetic
3349,2024-10-06,AV HUT D/P,Heera-Uran Complex,5.88,Estimated,5.88,No,1729.8,Synthetic
3361,2024-10-07,AV HUT D/P,Heera-Uran Complex,5.87,Estimated,5.87,No,1636.3,Synthetic
3373,2024-10-08,AV HUT D/P,Heera-Uran Complex,5.87,Estimated,5.87,No,1710.6,Synthetic
3385,2024-10-09,AV HUT D/P,Heera-Uran Complex,5.87,Estimated,5.87,No,1697.4,Synthetic
3397,2024-10-10,AV HUT D/P,Heera-Uran Complex,5.87,Estimated,5.87,No,1711.6,Synthetic
3409,2024-10-11,AV HUT D/P,Heera-Uran Complex,5.86,Estimated,5.86,No,1699.2,Synthetic
3421,2024-10-12,AV HUT D/P,Heera-Uran Complex,5.86,Estimated,5.86,No,1806.3,Synthetic
3433,2024-10-13,AV HUT D/P,Heera-Uran Complex,5.86,Estimated,5.86,No,1648.0,Synthetic
3445,2024-10-14,AV HUT D/P,Heera-Uran Complex,5.86,Estimated,5.86,No,1651.2,Synthetic
3457,2024-10-15,AV HUT D/P,Heera-Uran Complex,5.85,Estimated,5.85,No,1644.5,Synthetic
3469,2024-10-16,AV HUT D/P,Heera-Uran Complex,5.85,Estimated,5.85,No,1645.8,Synthetic
3481,2024-10-17,AV HUT D/P,Heera-Uran Complex,5.85,Estimated,5.85,No,1639.5,Synthetic
3493,2024-10-18,AV HUT D/P,Heera-Uran Complex,5.85,Estimated,5.85,No,1728.8,Synthetic
3505,2024-10-19,AV HUT D/P,Heera-Uran Complex,5.85,Estimated,5.85,No,1738.1,Synthetic
3517,2024-10-20,AV HUT D/P,Heera-Uran Complex,5.84,Estimated,5.84,No,1636.5,Synthetic
3529,2024-10-21,AV HUT D/P,Heera-Uran Complex,5.84,Estimated,5.84,No,1621.3,Synthetic
3541,2024-10-22,AV HUT D/P,Heera-Uran Complex,5.84,Estimated,5.84,No,1684.1,Synthetic
3553,2024-10-23,AV HUT D/P,Heera-Uran Complex,5.84,Estimated,5.84,No,1630.9,Synthetic
3565,2024-10-24,AV HUT D/P,Heera-Uran Complex,5.83,Estimated,5.83,No,1687.8,Synthetic
3577,2024-10-25,AV HUT D/P,Heera-Uran Complex,5.83,Estimated,5.83,No,1664.2,Synthetic
3589,2024-10-26,AV HUT D/P,Heera-Uran Complex,5.83,Estimated,5.83,No,1576.9,Synthetic
3601,2024-10-27,AV HUT D/P,Heera-Uran Complex,5.83,Estimated,5.83,No,1726.4,Synthetic
3613,2024-10-28,AV HUT D/P,Heera-Uran Complex,5.82,Estimated,5.82,No,1736.5,Synthetic
3625,2024-10-29,AV HUT D/P,Heera-Uran Complex,5.82,Estimated,5.82,No,1615.3,Synthetic
3637,2024-10-30,AV HUT D/P,Heera-Uran Complex,5.82,Estimated,5.82,No,1624.3,Synthetic
3649,2024-10-31,AV HUT D/P,Heera-Uran Complex,5.82,Estimated,5.82,No,1655.3,Synthetic
3661,2024-11-01,AV HUT D/P,Heera-Uran Complex,5.82,Estimated,5.82,No,1655.5,Synthetic
3673,2024-11-02,AV HUT D/P,Heera-Uran Complex,5.81,Estimated,5.81,No,1669.4,Synthetic
3685,2024-11-03,AV HUT D/P,Heera-Uran Complex,5.81,Estimated,5.81,No,1733.5,Synthetic
3697,2024-11-04,AV HUT D/P,Heera-Uran Complex,5.81,Estimated,5.81,No,1624.1,Synthetic
3709,2024-11-05,AV HUT D/P,Heera-Uran Complex,5.81,Estimated,5.81,No,1591.5,Synthetic
3721,2024-11-06,AV HUT D/P,Heera-Uran Complex,5.8,Estimated,5.8,No,1561.2,Synthetic
3733,2024-11-07,AV HUT D/P,Heera-Uran Complex,5.8,Estimated,5.8,No,1590.7,Synthetic
3745,2024-11-08,AV HUT D/P,Heera-Uran Complex,5.8,Estimated,5.8,No,1622.6,Synthetic
3757,2024-11-09,AV HUT D/P,Heera-Uran Complex,5.8,Estimated,5.8,No,1709.5,Synthetic
3769,2024-11-10,AV HUT D/P,Heera-Uran Complex,5.8,Estimated,5.8,No,1594.8,Synthetic
3781,2024-11-11,AV HUT D/P,Heera-Uran Complex,5.79,Estimated,5.79,No,1628.8,Synthetic
3793,2024-11-12,AV HUT D/P,Heera-Uran Complex,5.79,Estimated,5.79,No,1615.0,Synthetic
3805,2024-11-13,AV HUT D/P,Heera-Uran Complex,5.79,Estimated,5.79,No,1671.2,Synthetic
3817,2024-11-14,AV HUT D/P,Heera-Uran Complex,5.79,Estimated,5.79,No,1733.8,Synthetic
3829,2024-11-15,AV HUT D/P,Heera-Uran Complex,5.78,Estimated,5.78,No,1583.9,Synthetic
3841,2024-11-16,AV HUT D/P,Heera-Uran Complex,5.78,Estimated,5.78,No,1583.8,Synthetic
3853,2024-11-17,AV HUT D/P,Heera-Uran Complex,5.78,Estimated,5.78,No,1655.6,Synthetic
3865,2024-11-18,AV HUT D/P,Heera-Uran Complex,5.78,Estimated,5.78,No,1636.0,Synthetic
3877,2024-11-19,AV HUT D/P,Heera-Uran Complex,5.78,Estimated,5.78,No,1689.8,Synthetic
3889,2024-11-20,AV HUT D/P,Heera-Uran Complex,5.77,Estimated,5.77,No,1627.1,Synthetic
3901,2024-11-21,AV HUT D/P,Heera-Uran Complex,5.77,Estimated,5.77,No,1579.8,Synthetic
3913,2024-11-22,AV HUT D/P,Heera-Uran Complex,5.77,Estimated,5.77,No,1623.2,Synthetic
3925,2024-11-23,AV HUT D/P,Heera-Uran Complex,5.77,Estimated,5.77,No,1645.8,Synthetic
3937,2024-11-24,AV HUT D/P,Heera-Uran Complex,5.76,Estimated,5.76,No,1630.0,Synthetic
3949,2024-11-25,AV HUT D/P,Heera-Uran Complex,5.76,Estimated,5.76,No,1612.9,Synthetic
3961,2024-11-26,AV HUT D/P,Heera-Uran Complex,5.76,Estimated,5.76,No,1637.4,Synthetic
3973,2024-11-27,AV HUT D/P,Heera-Uran Complex,5.76,Estimated,5.76,No,1640.1,Synthetic
3985,2024-11-28,AV HUT D/P,Heera-Uran Complex,5.75,Estimated,5.75,No,1648.2,Synthetic
3997,2024-11-29,AV HUT D/P,Heera-Uran Complex,5.75,Estimated,5.75,No,1611.2,Synthetic
4009,2024-11-30,AV HUT D/P,Heera-Uran Complex,5.75,Estimated,5.75,No,1570.5,Synthetic
4021,2024-12-01,AV HUT D/P,Heera-Uran Complex,5.75,Estimated,5.75,No,1583.3,Synthetic
4033,2024-12-02,AV HUT D/P,Heera-Uran Complex,5.75,Estimated,5.75,No,1631.2,Synthetic
4045,2024-12-03,AV HUT D/P,Heera-Uran Complex,5.74,Estimated,5.74,No,1533.7,Synthetic
4057,2024-12-04,AV HUT D/P,Heera-Uran Complex,5.74,Estimated,5.74,No,1587.6,Synthetic
4069,2024-12-05,AV HUT D/P,Heera-Uran Complex,5.74,Estimated,5.74,No,1549.6,Synthetic
4081,2024-12-06,AV HUT D/P,Heera-Uran Complex,5.74,Estimated,5.74,No,1567.4,Synthetic
4093,2024-12-07,AV HUT D/P,Heera-Uran Complex,5.73,Estimated,5.73,No,1624.1,Synthetic
4105,2024-12-08,AV HUT D/P,Heera-Uran Complex,5.73,Estimated,5.73,No,1571.0,Synthetic
4117,2024-12-09,AV HUT D/P,Heera-Uran Complex,5.73,Estimated,5.73,No,1562.2,Synthetic
4129,2024-12-10,AV HUT D/P,Heera-Uran Complex,5.73,Estimated,5.73,No,1494.4,Synthetic
4141,2024-12-11,AV HUT D/P,Heera-Uran Complex,5.72,Estimated,5.72,No,1590.8,Synthetic
4153,2024-12-12,AV HUT D/P,Heera-Uran Complex,5.72,Estimated,5.72,No,1584.1,Synthetic
4165,2024-12-13,AV HUT D/P,Heera-Uran Complex,5.72,Estimated,5.72,No,1652.6,Synthetic
4177,2024-12-14,AV HUT D/P,Heera-Uran Complex,5.72,Estimated,5.72,No,1535.6,Synthetic
4189,2024-12-15,AV HUT D/P,Heera-Uran Complex,5.72,Estimated,5.72,No,1558.0,Synthetic
4201,2024-12-16,AV HUT D/P,Heera-Uran Complex,5.71,Estimated,5.71,No,1557.5,Synthetic
4213,2024-12-17,AV HUT D/P,Heera-Uran Complex,5.71,Estimated,5.71,No,1616.9,Synthetic
4225,2024-12-18,AV HUT D/P,Heera-Uran Complex,5.71,Estimated,5.71,No,1537.4,Synthetic
4237,2024-12-19,AV HUT D/P,Heera-Uran Complex,5.71,Estimated,5.71,No,1552.7,Synthetic
4249,2024-12-20,AV HUT D/P,Heera-Uran Complex,5.7,Estimated,5.7,No,1565.9,Synthetic
4261,2024-12-21,AV HUT D/P,Heera-Uran Complex,5.7,Estimated,5.7,No,1544.5,Synthetic
4273,2024-12-22,AV HUT D/P,Heera-Uran Complex,5.7,Estimated,5.7,No,1513.3,Synthetic
4285,2024-12-23,AV HUT D/P,Heera-Uran Complex,5.7,Estimated,5.7,No,1540.7,Synthetic
4297,2024-12-24,AV HUT D/P,Heera-Uran Complex,5.7,Estimated,5.7,No,1579.1,Synthetic
4309,2024-12-25,AV HUT D/P,Heera-Uran Complex,5.69,Estimated,5.69,No,1480.8,Synthetic
4321,2024-12-26,AV HUT D/P,Heera-Uran Complex,5.69,Estimated,5.69,No,1532.0,Synthetic
4333,2024-12-27,AV HUT D/P,Heera-Uran Complex,5.69,Estimated,5.69,No,1491.9,Synthetic
4345,2024-12-28,AV HUT D/P,Heera-Uran Complex,5.69,Estimated,5.69,No,1576.4,Synthetic
4357,2024-12-29,AV HUT D/P,Heera-Uran Complex,5.68,Estimated,5.68,No,1450.5,Synthetic
4369,2024-12-30,AV HUT D/P,Heera-Uran Complex,5.68,Estimated,5.68,No,1492.5,Synthetic
4381,2024-12-31,AV HUT D/P,Heera-Uran Complex,5.68,Estimated,5.68,No,1533.1,Synthetic
4393,2025-01-01,AV HUT D/P,Heera-Uran Complex,5.68,Estimated,5.68,No,1585.1,Synthetic
4405,2025-01-02,AV HUT D/P,Heera-Uran Complex,5.68,Estimated,5.68,No,1509.0,Synthetic
4417,2025-01-03,AV HUT D/P,Heera-Uran Complex,5.67,Estimated,5.67,No,1484.9,Synthetic
4429,2025-01-04,AV HUT D/P,Heera-Uran Complex,5.67,Estimated,5.67,No,1593.2,Synthetic
4441,2025-01-05,AV HUT D/P,Heera-Uran Complex,5.67,Estimated,5.67,No,1440.7,Synthetic
4453,2025-01-06,AV HUT D/P,Heera-Uran Complex,5.67,Estimated,5.67,No,1404.9,Synthetic
4465,2025-01-07,AV HUT D/P,Heera-Uran Complex,5.66,Estimated,5.66,No,1522.1,Synthetic
4477,2025-01-08,AV HUT D/P,Heera-Uran Complex,5.66,Estimated,5.66,No,1477.7,Synthetic
4489,2025-01-09,AV HUT D/P,Heera-Uran Complex,5.66,Estimated,5.66,No,1452.4,Synthetic
4501,2025-01-10,AV HUT D/P,Heera-Uran Complex,5.66,Estimated,5.66,No,1528.1,Synthetic
4513,2025-01-11,AV HUT D/P,Heera-Uran Complex,5.65,Estimated,5.65,No,1505.4,Synthetic
4525,2025-01-12,AV HUT D/P,Heera-Uran Complex,5.65,Estimated,5.65,No,1467.2,Synthetic
4537,2025-01-13,AV HUT D/P,Heera-Uran Complex,5.65,Estimated,5.65,No,1433.3,Synthetic
4549,2025-01-14,AV HUT D/P,Heera-Uran Complex,5.65,Estimated,5.65,No,1527.5,Synthetic
4561,2025-01-15,AV HUT D/P,Heera-Uran Complex,5.65,Estimated,5.65,No,1515.6,Synthetic
4573,2025-01-16,AV HUT D/P,Heera-Uran Complex,5.64,Estimated,5.64,No,1480.3,Synthetic
4585,2025-01-17,AV HUT D/P,Heera-Uran Complex,5.64,Estimated,5.64,No,1564.9,Synthetic
4597,2025-01-18,AV HUT D/P,Heera-Uran Complex,5.64,Estimated,5.64,No,1433.3,Synthetic
4609,2025-01-19,AV HUT D/P,Heera-Uran Complex,5.64,Estimated,5.64,No,1411.2,Synthetic
4621,2025-01-20,AV HUT D/P,Heera-Uran Complex,5.63,Estimated,5.63,No,1446.4,Synthetic
4633,2025-01-21,AV HUT D/P,Heera-Uran Complex,5.63,Estimated,5.63,No,1473.1,Synthetic
4645,2025-01-22,AV HUT D/P,Heera-Uran Complex,5.63,Estimated,5.63,No,1483.9,Synthetic
4657,2025-01-23,AV HUT D/P,Heera-Uran Complex,5.63,Estimated,5.63,No,1460.6,Synthetic
4669,2025-01-24,AV HUT D/P,Heera-Uran Complex,5.62,Estimated,5.62,No,1484.9,Synthetic
4681,2025-01-25,AV HUT D/P,Heera-Uran Complex,5.62,Estimated,5.62,No,1412.3,Synthetic
4693,2025-01-26,AV HUT D/P,Heera-Uran Complex,5.62,Estimated,5.62,No,1529.0,Synthetic
4705,2025-01-27,AV HUT D/P,Heera-Uran Complex,5.62,Estimated,5.62,No,1460.0,Synthetic
4717,2025-01-28,AV HUT D/P,Heera-Uran Complex,5.62,Estimated,5.62,No,1510.7,Synthetic
4729,2025-01-29,AV HUT D/P,Heera-Uran Complex,5.61,Estimated,5.61,No,1474.8,Synthetic
4741,2025-01-30,AV HUT D/P,Heera-Uran Complex,5.61,Estimated,5.61,No,1477.9,Synthetic
4753,2025-01-31,AV HUT D/P,Heera-Uran Complex,5.61,Estimated,5.61,No,1480.9,Synthetic
4765,2025-02-01,AV HUT D/P,Heera-Uran Complex,5.61,Estimated,5.61,No,1473.6,Synthetic
4777,2025-02-02,AV HUT D/P,Heera-Uran Complex,5.6,Estimated,5.6,No,1480.3,Synthetic
4789,2025-02-03,AV HUT D/P,Heera-Uran Complex,5.6,Estimated,5.6,No,1508.2,Synthetic
4801,2025-02-04,AV HUT D/P,Heera-Uran Complex,5.6,Estimated,5.6,No,1457.0,Synthetic
4813,2025-02-05,AV HUT D/P,Heera-Uran Complex,5.6,Estimated,5.6,No,1477.3,Synthetic
4825,2025-02-06,AV HUT D/P,Heera-Uran Complex,5.6,Estimated,5.6,No,1440.8,Synthetic
4837,2025-02-07,AV HUT D/P,Heera-Uran Complex,5.59,Estimated,5.59,No,1505.2,Synthetic
4849,2025-02-08,AV HUT D/P,Heera-Uran Complex,5.59,Estimated,5.59,No,1411.7,Synthetic
4861,2025-02-09,AV HUT D/P,Heera-Uran Complex,5.59,Estimated,5.59,No,1516.8,Synthetic
4873,2025-02-10,AV HUT D/P,Heera-Uran Complex,5.59,Estimated,5.59,No,1435.4,Synthetic
4885,2025-02-11,AV HUT D/P,Heera-Uran Complex,5.58,Estimated,5.58,No,1373.7,Synthetic
4897,2025-02-12,AV HUT D/P,Heera-Uran Complex,5.58,Estimated,5.58,No,1439.0,Synthetic
4909,2025-02-13,AV HUT D/P,Heera-Uran Complex,5.58,Estimated,5.58,No,1402.3,Synthetic
4921,2025-02-14,AV HUT D/P,Heera-Uran Complex,5.58,Estimated,5.58,No,1465.7,Synthetic
4933,2025-02-15,AV HUT D/P,Heera-Uran Complex,5.57,Estimated,5.57,No,1399.9,Synthetic
4945,2025-02-16,AV HUT D/P,Heera-Uran Complex,5.57,Estimated,5.57,No,1406.9,Synthetic
4957,2025-02-17,AV HUT D/P,Heera-Uran Complex,5.57,Estimated,5.57,No,1343.4,Synthetic
4969,2025-02-18,AV HUT D/P,Heera-Uran Complex,5.57,Estimated,5.57,No,1403.0,Synthetic
4981,2025-02-19,AV HUT D/P,Heera-Uran Complex,5.57,Estimated,5.57,No,1317.1,Synthetic
4993,2025-02-20,AV HUT D/P,Heera-Uran Complex,5.56,Estimated,5.56,No,1351.2,Synthetic
5005,2025-02-21,AV HUT D/P,Heera-Uran Complex,5.56,Estimated,5.56,No,1449.1,Synthetic
5017,2025-02-22,AV HUT D/P,Heera-Uran Complex,5.56,Estimated,5.56,No,1448.2,Synthetic
5029,2025-02-23,AV HUT D/P,Heera-Uran Complex,5.56,Estimated,5.56,No,1431.1,Synthetic
5041,2025-02-24,AV HUT D/P,Heera-Uran Complex,5.55,Estimated,5.55,No,1370.3,Synthetic
5053,2025-02-25,AV HUT D/P,Heera-Uran Complex,5.55,Estimated,5.55,No,1407.4,Synthetic
5065,2025-02-26,AV HUT D/P,Heera-Uran Complex,5.55,Estimated,5.55,No,1407.4,Synthetic
5077,2025-02-27,AV HUT D/P,Heera-Uran Complex,5.55,Estimated,5.55,No,1356.8,Synthetic
5089,2025-02-28,AV HUT D/P,Heera-Uran Complex,5.55,Estimated,5.55,No,1467.2,Synthetic
5101,2025-03-01,AV HUT D/P,Heera-Uran Complex,5.54,Estimated,5.54,No,1439.0,Synthetic
5113,2025-03-02,AV HUT D/P,Heera-Uran Complex,5.54,Estimated,5.54,No,1391.0,Synthetic
5125,2025-03-03,AV HUT D/P,Heera-Uran Complex,5.54,Estimated,5.54,No,1399.5,Synthetic
5137,2025-03-04,AV HUT D/P,Heera-Uran Complex,5.54,Estimated,5.54,No,1405.3,Synthetic
5149,2025-03-05,AV HUT D/P,Heera-Uran Complex,5.53,Estimated,5.53,No,1309.4,Synthetic
5161,2025-03-06,AV HUT D/P,Heera-Uran Complex,5.53,Estimated,5.53,No,1382.6,Synthetic
5173,2025-03-07,AV HUT D/P,Heera-Uran Complex,5.53,Estimated,5.53,No,1362.7,Synthetic
5185,2025-03-08,AV HUT D/P,Heera-Uran Complex,5.53,Estimated,5.53,No,1347.6,Synthetic
5197,2025-03-09,AV HUT D/P,Heera-Uran Complex,5.52,Estimated,5.52,No,1375.9,Synthetic
5209,2025-03-10,AV HUT D/P,Heera-Uran Complex,5.52,Estimated,5.52,No,1460.5,Synthetic
5221,2025-03-11,AV HUT D/P,Heera-Uran Complex,5.52,Estimated,5.52,No,1410.5,Synthetic
5233,2025-03-12,AV HUT D/P,Heera-Uran Complex,5.52,Estimated,5.52,No,1358.4,Synthetic
5245,2025-03-13,AV HUT D/P,Heera-Uran Complex,5.52,Estimated,5.52,No,1404.0,Synthetic
5257,2025-03-14,AV HUT D/P,Heera-Uran Complex,5.51,Estimated,5.51,No,1436.4,Synthetic
5269,2025-03-15,AV HUT D/P,Heera-Uran Complex,5.51,Estimated,5.51,No,1414.9,Synthetic
5281,2025-03-16,AV HUT D/P,Heera-Uran Complex,5.51,Estimated,5.51,No,1377.4,Synthetic
5293,2025-03-17,AV HUT D/P,Heera-Uran Complex,5.51,Estimated,5.51,No,1346.5,Synthetic
5305,2025-03-18,AV HUT D/P,Heera-Uran Complex,5.5,Estimated,5.5,No,1400.1,Synthetic
5317,2025-03-19,AV HUT D/P,Heera-Uran Complex,5.5,Estimated,5.5,No,1385.8,Synthetic
5329,2025-03-20,AV HUT D/P,Heera-Uran Complex,5.5,Estimated,5.5,No,1404.5,Synthetic
5341,2025-03-21,AV HUT D/P,Heera-Uran Complex,5.5,Estimated,5.5,No,1392.0,Synthetic
5353,2025-03-22,AV HUT D/P,Heera-Uran Complex,5.5,Estimated,5.5,No,1407.2,Synthetic
5365,2025-03-23,AV HUT D/P,Heera-Uran Complex,5.49,Estimated,5.49,No,1340.6,Synthetic
5377,2025-03-24,AV HUT D/P,Heera-Uran Complex,5.49,Estimated,5.49,No,1414.5,Synthetic
5389,2025-03-25,AV HUT D/P,Heera-Uran Complex,5.49,Estimated,5.49,No,1367.0,Synthetic
5401,2025-03-26,AV HUT D/P,Heera-Uran Complex,5.49,Estimated,5.49,No,1441.6,Synthetic
5413,2025-03-27,AV HUT D/P,Heera-Uran Complex,5.48,Estimated,5.48,No,1327.4,Synthetic
5425,2025-03-28,AV HUT D/P,Heera-Uran Complex,5.48,Estimated,5.48,No,1424.1,Synthetic
5437,2025-03-29,AV HUT D/P,Heera-Uran Complex,5.48,Estimated,5.48,No,1359.9,Synthetic
5449,2025-03-30,AV HUT D/P,Heera-Uran Complex,5.48,Estimated,5.48,No,1323.7,Synthetic
5461,2025-03-31,AV HUT D/P,Heera-Uran Complex,5.48,Estimated,5.48,No,1328.7,Synthetic
5473,2025-04-01,AV HUT D/P,Heera-Uran Complex,5.47,Estimated,5.47,No,1333.7,Synthetic
5485,2025-04-02,AV HUT D/P,Heera-Uran Complex,5.47,Estimated,5.47,No,1362.0,Synthetic
5497,2025-04-03,AV HUT D/P,Heera-Uran Complex,5.47,Estimated,5.47,No,1364.2,Synthetic
5509,2025-04-04,AV HUT D/P,Heera-Uran Complex,5.47,Estimated,5.47,No,1318.2,Synthetic
5521,2025-04-05,AV HUT D/P,Heera-Uran Complex,5.46,Estimated,5.46,No,1338.7,Synthetic
5533,2025-04-06,AV HUT D/P,Heera-Uran Complex,5.46,Estimated,5.46,No,1423.9,Synthetic
5545,2025-04-07,AV HUT D/P,Heera-Uran Complex,5.46,Estimated,5.46,No,1405.4,Synthetic
5557,2025-04-08,AV HUT D/P,Heera-Uran Complex,5.46,Estimated,5.46,No,1351.8,Synthetic
5569,2025-04-09,AV HUT D/P,Heera-Uran Complex,5.45,Estimated,5.45,No,1334.2,Synthetic
5581,2025-04-10,AV HUT D/P,Heera-Uran Complex,5.45,Estimated,5.45,No,1335.7,Synthetic
5593,2025-04-11,AV HUT D/P,Heera-Uran Complex,5.45,Estimated,5.45,No,1353.6,Synthetic
5605,2025-04-12,AV HUT D/P,Heera-Uran Complex,5.45,Estimated,5.45,No,1286.7,Synthetic
5617,2025-04-13,AV HUT D/P,Heera-Uran Complex,5.45,Estimated,5.45,No,1315.5,Synthetic
5629,2025-04-14,AV HUT D/P,Heera-Uran Complex,5.44,Estimated,5.44,No,1257.8,Synthetic
5641,2025-04-15,AV HUT D/P,Heera-Uran Complex,5.44,Estimated,5.44,No,1338.1,Synthetic
5653,2025-04-16,AV HUT D/P,Heera-Uran Complex,5.44,Estimated,5.44,No,1346.2,Synthetic
5665,2025-04-17,AV HUT D/P,Heera-Uran Complex,5.44,Estimated,5.44,No,1299.7,Synthetic
5677,2025-04-18,AV HUT D/P,Heera-Uran Complex,5.43,Estimated,5.43,No,1379.4,Synthetic
5689,2025-04-19,AV HUT D/P,Heera-Uran Complex,5.43,Estimated,5.43,No,1267.1,Synthetic
5701,2025-04-20,AV HUT D/P,Heera-Uran Complex,5.43,Estimated,5.43,No,1256.0,Synthetic
5713,2025-04-21,AV HUT D/P,Heera-Uran Complex,5.43,Estimated,5.43,No,1320.8,Synthetic
5725,2025-04-22,AV HUT D/P,Heera-Uran Complex,5.42,Estimated,5.42,No,1351.5,Synthetic
5737,2025-04-23,AV HUT D/P,Heera-Uran Complex,5.42,Estimated,5.42,No,1374.7,Synthetic
5749,2025-04-24,AV HUT D/P,Heera-Uran Complex,5.42,Estimated,5.42,No,1288.9,Synthetic
5761,2025-04-25,AV HUT D/P,Heera-Uran Complex,5.42,Estimated,5.42,No,1347.4,Synthetic
5773,2025-04-26,AV HUT D/P,Heera-Uran Complex,5.42,Estimated,5.42,No,1301.9,Synthetic
5785,2025-04-27,AV HUT D/P,Heera-Uran Complex,5.41,Estimated,5.41,No,1295.1,Synthetic
5797,2025-04-28,AV HUT D/P,Heera-Uran Complex,5.41,Estimated,5.41,No,1334.6,Synthetic
5809,2025-04-29,AV HUT D/P,Heera-Uran Complex,5.41,Estimated,5.41,No,1323.8,Synthetic
5821,2025-04-30,AV HUT D/P,Heera-Uran Complex,5.41,Estimated,5.41,No,1235.4,Synthetic
5833,2025-05-01,AV HUT D/P,Heera-Uran Complex,5.4,Estimated,5.4,No,1352.4,Synthetic
5845,2025-05-02,AV HUT D/P,Heera-Uran Complex,5.4,Estimated,5.4,No,1346.9,Synthetic
5857,2025-05-03,AV HUT D/P,Heera-Uran Complex,5.4,Estimated,5.4,No,1267.4,Synthetic
5869,2025-05-04,AV HUT D/P,Heera-Uran Complex,5.4,Estimated,5.4,No,1305.3,Synthetic
5881,2025-05-05,AV HUT D/P,Heera-Uran Complex,5.4,Estimated,5.4,No,1307.4,Synthetic
5893,2025-05-06,AV HUT D/P,Heera-Uran Complex,5.39,Estimated,5.39,No,1296.7,Synthetic
5905,2025-05-07,AV HUT D/P,Heera-Uran Complex,5.39,Estimated,5.39,No,1263.7,Synthetic
5917,2025-05-08,AV HUT D/P,Heera-Uran Complex,5.39,Estimated,5.39,No,1257.4,Synthetic
5929,2025-05-09,AV HUT D/P,Heera-Uran Complex,5.39,Estimated,5.39,No,1280.6,Synthetic
5941,2025-05-10,AV HUT D/P,Heera-Uran Complex,5.38,Estimated,5.38,No,1325.0,Synthetic
5953,2025-05-11,AV HUT D/P,Heera-Uran Complex,5.38,Estimated,5.38,No,1299.1,Synthetic
5965,2025-05-12,AV HUT D/P,Heera-Uran Complex,5.38,Estimated,5.38,No,1262.4,Synthetic
5977,2025-05-13,AV HUT D/P,Heera-Uran Complex,5.38,Estimated,5.38,No,1304.4,Synthetic
